dt,AverageTemperature,State,Country
2000,-0.5288929870129877,South Dakota,United States
2001,-1.0238929870129923,South Dakota,United States
2002,-0.571438441558449,South Dakota,United States
2003,-0.7697657142857182,South Dakota,United States
2004,-1.3235111688311747,South Dakota,United States
2005,-2.355729350649348,South Dakota,United States
2006,-1.9039293506493493,South Dakota,United States
2007,-1.556365714285711,South Dakota,United States
2008,1.2773251948051936,South Dakota,United States
2009,1.6639979220779253,South Dakota,United States
2010,-0.2523475324675317,South Dakota,United States
2011,-0.010492987012987953,South Dakota,United States
2012,-3.6847838961038946,South Dakota,United States
2013,-3.6847838961038946,Tennessee,United States
1950,0.5403387012986869,Tennessee,United States
1951,0.5687787012986902,Tennessee,United States
1952,0.012578701298693318,Tennessee,United States
1953,-0.6262576623376788,Tennessee,United States
1954,-1.0703667532467733,Tennessee,United States
1955,-0.26740311688313056,Tennessee,United States
1956,-0.9844576623376753,Tennessee,United States
1957,-0.7041485714285756,Tennessee,United States
1958,1.991433246753239,Tennessee,United States
1959,-0.19049402597403287,Tennessee,United States
1960,2.1856696103896027,Tennessee,United States
1961,0.7063968831168737,Tennessee,United States
1962,0.31825142857142197,Tennessee,United States
1963,1.1896150649350545,Tennessee,United States
1964,0.2303787012986973,Tennessee,United States
1965,0.06756051948050867,Tennessee,United States
1966,1.1478877922077828,Tennessee,United States
1967,1.346215064935052,Tennessee,United States
1968,1.5730150649350634,Tennessee,United States
1969,1.530305974025957,Tennessee,United States
1970,-0.0068940259740344345,Tennessee,United States
1971,-0.06498493506494896,Tennessee,United States
1972,0.8317423376623339,Tennessee,United States
1973,-0.660784935064946,Tennessee,United States
1974,0.6826696103895955,Tennessee,United States
1975,0.273578701298689,Tennessee,United States
1976,2.0110696103895975,Tennessee,United States
1977,-0.7928394805194898,Tennessee,United States
1978,0.8140696103896019,Tennessee,United States
1979,1.322487792207781,Tennessee,United States
1980,0.6430696103895883,Tennessee,United States
1981,0.6265423376623289,Tennessee,United States
1982,-0.3133849350649456,Tennessee,United States
1983,0.9814696103895955,Tennessee,United States
1984,-0.2978394805194924,Tennessee,United States
1985,-0.3740940259740313,Tennessee,United States
1986,-1.431675844155862,Tennessee,United States
1987,-0.9235849350649517,Tennessee,United States
1988,0.5332696103895955,Tennessee,United States
1989,1.6811787012986912,Tennessee,United States
1990,-1.327930389610401,Tennessee,United States
1991,-1.4864940259740393,Tennessee,United States
1992,0.844178701298695,Tennessee,United States
1993,0.9024332467532403,Tennessee,United States
1994,-0.44609402597404113,Tennessee,United States
1995,0.26703324675323614,Tennessee,United States
1996,1.0263059740259663,Tennessee,United States
1997,0.8258514285714114,Tennessee,United States
1998,-2.3159667532467694,Tennessee,United States
1999,-1.4015667532467688,Tennessee,United States
2000,-0.3395667532467641,Tennessee,United States
2001,-1.0026212987013068,Tennessee,United States
2002,-0.9005122077922181,Tennessee,United States
2003,-0.3179667532467647,Tennessee,United States
2004,-0.8982212987013085,Tennessee,United States
2005,-0.6591485714285881,Tennessee,United States
2006,-0.6164394805194959,Tennessee,United States
2007,-2.1452940259740316,Tennessee,United States
2008,-0.012784935064942715,Tennessee,United States
2009,-0.07807584415585467,Tennessee,United States
2010,-0.7643667532467688,Tennessee,United States
2011,-1.7424212987013092,Tennessee,United States
2012,-2.51069402597404,Tennessee,United States
2013,-2.51069402597404,Texas,United States
1950,-1.3060711688311812,Texas,United States
1951,-0.4046475324675356,Texas,United States
1952,0.5660433766233695,Texas,United States
1953,-0.43459298701299076,Texas,United States
1954,-1.681829350649366,Texas,United States
1955,-0.3172657142857247,Texas,United States
1956,-1.063774805194825,Texas,United States
1957,0.38964337662336845,Texas,United States
1958,1.3776797402597225,Texas,United States
1959,1.043043376623359,Texas,United States
1960,1.2048797402597273,Texas,United States
1961,1.1520251948051907,Texas,United States
1962,-0.7893566233766336,Texas,United States
1963,-0.9186293506493683,Texas,United States
1964,0.15613428571427335,Texas,United States
1965,0.14729792207791093,Texas,United States
1966,1.0338797402597208,Texas,United States
1967,0.13289792207791606,Texas,United States
1968,1.8384797402597286,Texas,United States
1969,0.6787888311688306,Texas,United States
1970,0.8898797402597296,Texas,United States
1971,0.23484337662337396,Texas,United States
1972,0.5833888311688185,Texas,United States
1973,0.8582979220779094,Texas,United States
1974,0.3502070129869992,Texas,United States
1975,1.3603342857142735,Texas,United States
1976,2.1340070129869986,Texas,United States
1977,-1.0690111688311816,Texas,United States
1978,0.49437064935064257,Texas,United States
1979,1.3390615584415428,Texas,United States
1980,-0.05773844155844188,Texas,United States
1981,-0.13693844155845625,Texas,United States
1982,0.2811524675324648,Texas,United States
1983,1.492716103896086,Texas,United States
1984,-0.21122935064936144,Texas,United States
1985,0.06564337662337039,Texas,United States
1986,-0.3732293506493676,Texas,United States
1987,1.0978615584415508,Texas,United States
1988,0.26691610389609366,Texas,United States
1989,1.0731524675324522,Texas,United States
1990,-0.3459020779220907,Texas,United States
1991,-0.07312025974026426,Texas,United States
1992,0.5567161038960933,Texas,United States
1993,0.9024797402597216,Texas,United States
1994,-0.6082111688311755,Texas,United States
1995,-0.11812025974028018,Texas,United States
1996,-0.475665714285725,Texas,United States
1997,0.9900251948051846,Texas,United States
1998,-1.8343384415584438,Texas,United States
1999,-1.4249202597402615,Texas,United States
2000,-1.1156475324675483,Texas,United States
2001,-0.9214111688311704,Texas,United States
2002,0.16022519480519293,Texas,United States
2003,-0.5612475324675472,Texas,United States
2004,0.01884337662336577,Texas,United States
2005,-0.5767929870130075,Texas,United States
2006,-1.60557480519482,Texas,United States
2007,-0.08506571428571874,Texas,United States
2008,-0.502829350649364,Texas,United States
2009,-0.5674657142857313,Texas,United States
2010,-0.23528389610390832,Texas,United States
2011,-2.5689020779220897,Texas,United States
2012,-2.4861020779220837,Texas,United States
2013,-2.4861020779220837,Utah,United States
1950,-2.312632727272728,Utah,United States
1951,1.2864345454545472,Utah,United States
1952,1.0507981818181733,Utah,United States
1953,0.23507090909090778,Utah,United States
1954,-1.1584563636363683,Utah,United States
1955,1.4685618181818185,Utah,United States
1956,0.6788527272727265,Utah,United States
1957,0.5394345454545473,Utah,United States
1958,-1.308347272727275,Utah,United States
1959,-0.26156545454545466,Utah,United States
1960,-0.4702018181818204,Utah,United States
1961,0.4091800000000063,Utah,United States
1962,-0.2870927272727286,Utah,United States
1963,-0.9357472727272693,Utah,United States
1964,1.9422890909090924,Utah,United States
1965,1.455307272727275,Utah,United States
1966,-0.13932909090909362,Utah,United States
1967,0.5530163636363667,Utah,United States
1968,1.2211436363636423,Utah,United States
1969,0.44763454545454096,Utah,United States
1970,0.8829072727272731,Utah,United States
1971,1.736270909090905,Utah,United States
1972,0.15128909090908849,Utah,United States
1973,1.170580000000001,Utah,United States
1974,-0.12280181818182001,Utah,United States
1975,2.3008163636363648,Utah,United States
1976,0.5121072727272704,Utah,United States
1977,-1.1132927272727287,Utah,United States
1978,0.5109618181818192,Utah,United States
1979,0.6027618181818184,Utah,United States
1980,-0.20445636363636055,Utah,United States
1981,-1.5870200000000025,Utah,United States
1982,1.7321799999999996,Utah,United States
1983,0.6950527272727243,Utah,United States
1984,1.7367618181818187,Utah,United States
1985,0.9498345454545429,Utah,United States
1986,-0.7380745454545448,Utah,United States
1987,-0.27514727272728123,Utah,United States
1988,-0.5086563636363621,Utah,United States
1989,-0.734474545454546,Utah,United States
1990,-0.16125636363636175,Utah,United States
1991,0.5824709090909153,Utah,United States
1992,-0.8341290909090944,Utah,United States
1993,1.574270909090906,Utah,United States
1994,-0.95227454545455,Utah,United States
1995,-0.6025836363636401,Utah,United States
1996,-1.1042927272727283,Utah,United States
1997,0.2049618181818218,Utah,United States
1998,0.55727090909091,Utah,United States
1999,-0.4098199999999963,Utah,United States
2000,-1.4693654545454535,Utah,United States
2001,-1.7342927272727309,Utah,United States
2002,-0.6287654545454515,Utah,United States
2003,-1.6377472727272675,Utah,United States
2004,-0.5723109090909091,Utah,United States
2005,-0.524856363636367,Utah,United States
2006,-0.598001818181821,Utah,United States
2007,-2.0749836363636405,Utah,United States
2008,-0.0630745454545476,Utah,United States
2009,0.17174363636363665,Utah,United States
2010,0.022670909090912517,Utah,United States
2011,0.622398181818177,Utah,United States
2012,-2.4799836363636416,Utah,United States
2013,-2.4799836363636416,Vermont,United States
1950,-1.5684768831168796,Vermont,United States
1951,0.269454025974035,Vermont,United States
1952,-0.5919277922077839,Vermont,United States
1953,-1.9056005194805152,Vermont,United States
1954,0.10810857142858055,Vermont,United States
1955,-0.17661870129869328,Vermont,United States
1956,1.7796540259740325,Vermont,United States
1957,-1.0730187012986931,Vermont,United States
1958,2.142435844155848,Vermont,United States
1959,-0.3116187012986984,Vermont,United States
1960,0.3920176623376719,Vermont,United States
1961,-0.5056914285714171,Vermont,United States
1962,1.8446176623376687,Vermont,United States
1963,1.4795449350649434,Vermont,United States
1964,0.8269631168831211,Vermont,United States
1965,1.265508571428576,Vermont,United States
1966,0.6850903896103944,Vermont,United States
1967,1.9485267532467603,Vermont,United States
1968,0.8570722077922142,Vermont,United States
1969,0.566454025974032,Vermont,United States
1970,0.1949994805194848,Vermont,United States
1971,0.4105085714285792,Vermont,United States
1972,2.419472207792218,Vermont,United States
1973,-1.0758005194805165,Vermont,United States
1974,1.1872903896103963,Vermont,United States
1975,0.05967220779221094,Vermont,United States
1976,1.240308571428578,Vermont,United States
1977,-0.24780051948051351,Vermont,United States
1978,2.115763116883123,Vermont,United States
1979,-0.07025506493505418,Vermont,United States
1980,1.8707994805194872,Vermont,United States
1981,-0.8395096103896051,Vermont,United States
1982,0.17094493506494501,Vermont,United States
1983,-0.4975096103895993,Vermont,United States
1984,-0.6290732467532436,Vermont,United States
1985,0.3800722077922174,Vermont,United States
1986,0.5595812987013105,Vermont,United States
1987,-0.13554597402596613,Vermont,United States
1988,0.3237812987013058,Vermont,United States
1989,1.9478722077922086,Vermont,United States
1990,-1.181182337662328,Vermont,United States
1991,-1.5924005194805133,Vermont,United States
1992,1.6115994805194873,Vermont,United States
1993,1.219854025974037,Vermont,United States
1994,-0.1967459740259656,Vermont,United States
1995,0.5029631168831301,Vermont,United States
1996,0.21119948051948967,Vermont,United States
1997,1.009908571428575,Vermont,United States
1998,-2.7023459740259668,Vermont,United States
1999,-2.247600519480507,Vermont,United States
2000,0.3108540259740309,Vermont,United States
2001,-1.6095823376623315,Vermont,United States
2002,-0.714000519480507,Vermont,United States
2003,0.12479948051949208,Vermont,United States
2004,-0.3356732467532382,Vermont,United States
2005,-1.266927792207781,Vermont,United States
2006,-2.00149142857142,Vermont,United States
2007,0.3247631168831262,Vermont,United States
2008,-0.29640051948051394,Vermont,United States
2009,-0.38378233766233194,Vermont,United States
2010,-2.7010368831168776,Vermont,United States
2011,-2.188527792207786,Vermont,United States
2012,-3.3163096103896024,Vermont,United States
2013,-3.3163096103896024,Virginia,United States
1950,-0.01413298701300647,Virginia,United States
1951,0.4414470129869912,Virginia,United States
1952,-0.014443896103912834,Virginia,United States
1953,-1.0250620779220938,Virginia,United States
1954,-0.2900075324675484,Virginia,United States
1955,-0.0031529870130100335,Virginia,United States
1956,-0.3852438961039084,Virginia,United States
1957,-0.6828984415584571,Virginia,United States
1958,1.9760288311688186,Virginia,United States
1959,-0.9114984415584644,Virginia,United States
1960,1.744974285714271,Virginia,United States
1961,0.35275610389608403,Virginia,United States
1962,1.4289924675324528,Virginia,United States
1963,1.5849379220778985,Virginia,United States
1964,0.4527379220779082,Virginia,United States
1965,0.32690155844154134,Virginia,United States
1966,1.3358833766233573,Virginia,United States
1967,2.022665194805171,Virginia,United States
1968,0.8929197402597211,Virginia,United States
1969,1.3862833766233607,Virginia,United States
1970,-0.3183166233766457,Virginia,United States
1971,-0.1844620779220918,Virginia,United States
1972,1.2447379220779027,Virginia,United States
1973,-0.5650802597402773,Virginia,United States
1974,0.5803742857142709,Virginia,United States
1975,-0.05928025974027662,Virginia,United States
1976,1.247683376623364,Virginia,United States
1977,-0.6254620779221014,Virginia,United States
1978,1.0765197402597195,Virginia,United States
1979,1.1717561038960866,Virginia,United States
1980,0.7986651948051744,Virginia,United States
1981,1.059828831168815,Virginia,United States
1982,-0.14682571428573965,Virginia,United States
1983,0.6108106493506327,Virginia,United States
1984,-0.30866207792210076,Virginia,United States
1985,-0.9116620779220881,Virginia,United States
1986,-0.7678257142857348,Virginia,United States
1987,-0.32420753246754686,Virginia,United States
1988,0.7916288311688149,Virginia,United States
1989,1.2560288311688126,Virginia,United States
1990,-1.851098441558456,Virginia,United States
1991,-1.8798984415584599,Virginia,United States
1992,0.8533197402597281,Virginia,United States
1993,0.3810651948051813,Virginia,United States
1994,-0.6503348051948237,Virginia,United States
1995,0.3705924675324539,Virginia,United States
1996,0.9829197402597245,Virginia,United States
1997,0.5892106493506404,Virginia,United States
1998,-2.0976984415584568,Virginia,United States
1999,-0.9461893506493624,Virginia,United States
2000,0.11139246753244691,Virginia,United States
2001,-0.9278620779220859,Virginia,United States
2002,-1.2906438961039086,Virginia,United States
2003,-0.19264389610390964,Virginia,United States
2004,-1.0653166233766456,Virginia,United States
2005,-0.5331711688311813,Virginia,United States
2006,-0.8532438961039119,Virginia,United States
2007,-1.2746075324675488,Virginia,United States
2008,-0.4708257142857306,Virginia,United States
2009,-0.1887166233766422,Virginia,United States
2010,-0.956498441558459,Virginia,United States
2011,-2.2317166233766486,Virginia,United States
2012,-2.124371168831189,Virginia,United States
2013,-2.124371168831189,Washington,United States
1950,-0.9236415584415454,Washington,United States
1951,1.1773675324675423,Washington,United States
1952,-0.024050649350641606,Washington,United States
1953,-0.28390519480518606,Washington,United States
1954,1.1745857142857261,Washington,United States
1955,3.3066038961039084,Washington,United States
1956,1.2043675324675434,Washington,United States
1957,0.014731168831175978,Washington,United States
1958,-2.3030142857142764,Washington,United States
1959,1.056931168831177,Washington,United States
1960,0.45704025974026763,Washington,United States
1961,-0.2940506493506376,Washington,United States
1962,0.2163311688311822,Washington,United States
1963,-0.6394870129869972,Washington,United States
1964,2.078840259740268,Washington,United States
1965,-0.05121428571428055,Washington,United States
1966,-0.32546883116881986,Washington,United States
1967,-0.9389415584415488,Washington,United States
1968,0.2906220779220874,Washington,United States
1969,0.14531298701299988,Washington,United States
1970,0.5383675324675465,Washington,United States
1971,1.333476623376633,Washington,United States
1972,1.0606948051948137,Washington,United States
1973,-0.10783246753245379,Washington,United States
1974,-0.45408701298700294,Washington,United States
1975,1.3555675324675462,Washington,United States
1976,0.8991857142857214,Washington,United States
1977,0.02111298701299802,Washington,United States
1978,0.801331168831183,Washington,United States
1979,-0.8216142857142756,Washington,United States
1980,-0.08868701298699477,Washington,United States
1981,-0.2521597402597351,Washington,United States
1982,1.0181493506493595,Washington,United States
1983,0.32302207792209003,Washington,United States
1984,1.4395129870130035,Washington,United States
1985,2.4545493506493585,Washington,United States
1986,-0.48092337662336604,Washington,United States
1987,-1.7525415584415498,Washington,United States
1988,-0.8630142857142715,Washington,United States
1989,0.2250038961039067,Washington,United States
1990,-0.32465064935063737,Washington,United States
1991,-0.7375051948051805,Washington,United States
1992,-1.8328870129870012,Washington,United States
1993,0.6460402597402748,Washington,United States
1994,-0.8261961038960877,Washington,United States
1995,-0.8669415584415461,Washington,United States
1996,0.9006584415584555,Washington,United States
1997,-0.6759779220779123,Washington,United States
1998,-1.9994688311688193,Washington,United States
1999,-0.09343246753245182,Washington,United States
2000,0.3168038961039059,Washington,United States
2001,-0.3778324675324569,Washington,United States
2002,-0.3092688311688221,Washington,United States
2003,-1.4530870129869982,Washington,United States
2004,-2.1724324675324596,Washington,United States
2005,-0.901959740259727,Washington,United States
2006,-0.7589415584415491,Washington,United States
2007,-0.7024870129869996,Washington,United States
2008,0.40369480519481726,Washington,United States
2009,-0.07052337662336328,Washington,United States
2010,-0.27965064935064277,Washington,United States
2011,0.9600584415584521,Washington,United States
2012,-0.832087012987003,Washington,United States
2013,-0.832087012987003,West Virginia,United States
1950,0.24603116883117337,West Virginia,United States
1951,0.5726493506493497,West Virginia,United States
1952,-0.16175064935064398,West Virginia,United States
1953,-0.9910597402597503,West Virginia,United States
1954,-0.2866051948051904,West Virginia,United States
1955,-0.24356883116882955,West Virginia,United States
1956,-0.22049610389611018,West Virginia,United States
1957,-0.8071324675324618,West Virginia,United States
1958,2.3271584415584456,West Virginia,United States
1959,-0.9457324675324656,West Virginia,United States
1960,2.0334311688311715,West Virginia,United States
1961,0.27875844155844476,West Virginia,United States
1962,1.228340259740257,West Virginia,United States
1963,1.9851584415584398,West Virginia,United States
1964,0.34617662337662836,West Virginia,United States
1965,0.1252675324675323,West Virginia,United States
1966,1.2504311688311702,West Virginia,United States
1967,1.7102493506493488,West Virginia,United States
1968,0.9629220779220802,West Virginia,United States
1969,1.384122077922079,West Virginia,United States
1970,-0.5904779220779162,West Virginia,United States
1971,-0.12280519480519558,West Virginia,United States
1972,1.2671220779220818,West Virginia,United States
1973,-0.9303506493506504,West Virginia,United States
1974,0.7043766233766249,West Virginia,United States
1975,-0.2075688311688353,West Virginia,United States
1976,1.667212987012988,West Virginia,United States
1977,-0.5402415584415579,West Virginia,United States
1978,1.2006857142857186,West Virginia,United States
1979,1.1769584415584404,West Virginia,United States
1980,1.3132675324675347,West Virginia,United States
1981,1.1195220779220847,West Virginia,United States
1982,-0.4289688311688309,West Virginia,United States
1983,0.44894025974026164,West Virginia,United States
1984,-0.3916597402597404,West Virginia,United States
1985,-0.6446415584415561,West Virginia,United States
1986,-0.860968831168833,West Virginia,United States
1987,-0.8468961038960998,West Virginia,United States
1988,0.4495948051948062,West Virginia,United States
1989,1.6937220779220823,West Virginia,United States
1990,-1.5366233766233748,West Virginia,United States
1991,-2.073841558441565,West Virginia,United States
1992,0.7861948051948104,West Virginia,United States
1993,0.5566129870129828,West Virginia,United States
1994,-0.48984155844156163,West Virginia,United States
1995,0.47594025974025556,West Virginia,United States
1996,1.0606129870129806,West Virginia,United States
1997,0.7860311688311654,West Virginia,United States
1998,-2.1872415584415634,West Virginia,United States
1999,-1.1345688311688278,West Virginia,United States
2000,-0.10578701298700821,West Virginia,United States
2001,-1.2194961038960983,West Virginia,United States
2002,-1.3508961038961047,West Virginia,United States
2003,-0.2632051948052023,West Virginia,United States
2004,-1.250259740259743,West Virginia,United States
2005,-0.7169688311688347,West Virginia,United States
2006,-0.7166415584415589,West Virginia,United States
2007,-1.1815324675324632,West Virginia,United States
2008,-0.00760519480519406,West Virginia,United States
2009,-0.26615064935064225,West Virginia,United States
2010,-0.7904415584415503,West Virginia,United States
2011,-2.2299506493506556,West Virginia,United States
2012,-2.4155142857142877,West Virginia,United States
2013,-2.4155142857142877,Wisconsin,United States
1950,0.8498748051947942,Wisconsin,United States
1951,2.817945714285699,Wisconsin,United States
1952,-0.25792701298702525,Wisconsin,United States
1953,-1.052872467532481,Wisconsin,United States
1954,-0.5511633766233857,Wisconsin,United States
1955,-0.19999974025975575,Wisconsin,United States
1956,0.8197820779220635,Wisconsin,United States
1957,0.12858207792206144,Wisconsin,United States
1958,1.2856548051947883,Wisconsin,United States
1959,0.3529275324675183,Wisconsin,United States
1960,1.154091168831151,Wisconsin,United States
1961,-0.05796337662339113,Wisconsin,United States
1962,0.9341638961038825,Wisconsin,United States
1963,-0.03145428571429676,Wisconsin,United States
1964,-0.050108831168842016,Wisconsin,United States
1965,1.4317820779220654,Wisconsin,United States
1966,0.6936184415584279,Wisconsin,United States
1967,2.2684548051947857,Wisconsin,United States
1968,-0.2142361038961198,Wisconsin,United States
1969,1.0156548051947851,Wisconsin,United States
1970,0.17685480519479313,Wisconsin,United States
1971,0.17767298701297563,Wisconsin,United States
1972,2.55416389610388,Wisconsin,United States
1973,-1.2032542857143014,Wisconsin,United States
1974,0.74107298701297,Wisconsin,United States
1975,0.3737093506493423,Wisconsin,United States
1976,1.274691168831147,Wisconsin,United States
1977,-1.2145451948052042,Wisconsin,United States
1978,1.548127532467518,Wisconsin,United States
1979,1.6540002597402506,Wisconsin,United States
1980,0.7333820779220659,Wisconsin,United States
1981,-0.5552542857143052,Wisconsin,United States
1982,0.5975638961038783,Wisconsin,United States
1983,-0.04569064935066791,Wisconsin,United States
1984,-0.547727012987032,Wisconsin,United States
1985,1.2696184415584284,Wisconsin,United States
1986,-0.28116337662338964,Wisconsin,United States
1987,-3.123363376623395,Wisconsin,United States
1988,-0.7782906493506658,Wisconsin,United States
1989,2.612582077922063,Wisconsin,United States
1990,-0.7488361038961173,Wisconsin,United States
1991,-1.1173451948052104,Wisconsin,United States
1992,0.9557638961038819,Wisconsin,United States
1993,1.5762729870129704,Wisconsin,United States
1994,-0.7797633766233929,Wisconsin,United States
1995,0.5576366233766095,Wisconsin,United States
1996,2.4451820779220625,Wisconsin,United States
1997,0.31807298701297526,Wisconsin,United States
1998,-3.8536724675324834,Wisconsin,United States
1999,-2.499090649350663,Wisconsin,United States
2000,-0.6355997402597566,Wisconsin,United States
2001,-1.8278542857143023,Wisconsin,United States
2002,-0.5997633766233932,Wisconsin,United States
2003,-0.004945194805209496,Wisconsin,United States
2004,-0.6259451948052046,Wisconsin,United States
2005,-1.9615451948052112,Wisconsin,United States
2006,-1.71396337662339,Wisconsin,United States
2007,-1.0939451948052081,Wisconsin,United States
2008,1.5361820779220636,Wisconsin,United States
2009,0.19420025974024924,Wisconsin,United States
2010,-2.3055088311688436,Wisconsin,United States
2011,-1.216672467532483,Wisconsin,United States
2012,-3.8998179220779363,Wisconsin,United States
2013,-3.8998179220779363,Wyoming,United States
1950,-0.8507142857142966,Wyoming,United States
1951,2.4225038961038905,Wyoming,United States
1952,0.4128857142857072,Wyoming,United States
1953,-0.5802233766233797,Wyoming,United States
1954,-1.5939506493506599,Wyoming,United States
1955,1.527085714285704,Wyoming,United States
1956,0.3906311688311561,Wyoming,United States
1957,0.2278129870129746,Wyoming,United States
1958,-0.5690961038961149,Wyoming,United States
1959,0.6645584415584338,Wyoming,United States
1960,0.11752207792206804,Wyoming,United States
1961,0.378194805194795,Wyoming,United States
1962,-0.5969142857142913,Wyoming,United States
1963,-2.1391870129870227,Wyoming,United States
1964,1.6756675324675214,Wyoming,United States
1965,1.4613038961038853,Wyoming,United States
1966,-0.17538701298702364,Wyoming,United States
1967,0.7125038961038825,Wyoming,United States
1968,1.2878493506493385,Wyoming,United States
1969,0.07546753246752758,Wyoming,United States
1970,0.8551948051947988,Wyoming,United States
1971,1.3991220779220654,Wyoming,United States
1972,0.7630675324675167,Wyoming,United States
1973,0.978903896103887,Wyoming,United States
1974,-0.38975064935065973,Wyoming,United States
1975,1.8461766233766141,Wyoming,United States
1976,-0.11958701298702579,Wyoming,United States
1977,-1.2400051948052067,Wyoming,United States
1978,1.7340857142856976,Wyoming,United States
1979,0.10394025974024146,Wyoming,United States
1980,-0.9333506493506576,Wyoming,United States
1981,-1.8020961038961119,Wyoming,United States
1982,1.5535948051947912,Wyoming,United States
1983,1.0903402597402447,Wyoming,United States
1984,1.5359220779220664,Wyoming,United States
1985,1.92717662337661,Wyoming,United States
1986,-0.5257324675324782,Wyoming,United States
1987,-1.131350649350658,Wyoming,United States
1988,-1.6422233766233845,Wyoming,United States
1989,0.5040311688311618,Wyoming,United States
1990,0.03292207792206625,Wyoming,United States
1991,-0.44947792207793213,Wyoming,United States
1992,-0.7379688311688426,Wyoming,United States
1993,2.458012987012978,Wyoming,United States
1994,-1.1208779220779306,Wyoming,United States
1995,0.16350389610389016,Wyoming,United States
1996,0.39799480519479147,Wyoming,United States
1997,0.23534025974024786,Wyoming,United States
1998,-0.8117688311688411,Wyoming,United States
1999,-1.3795870129870238,Wyoming,United States
2000,-0.7847688311688401,Wyoming,United States
2001,-1.708005194805203,Wyoming,United States
2002,0.20506753246752396,Wyoming,United States
2003,-0.9564233766233912,Wyoming,United States
2004,-0.8660961038961119,Wyoming,United States
2005,-1.0114051948052065,Wyoming,United States
2006,-1.1864961038961113,Wyoming,United States
2007,-2.271896103896111,Wyoming,United States
2008,0.5231766233766137,Wyoming,United States
2009,0.9083766233766113,Wyoming,United States
2010,-0.29909610389611885,Wyoming,United States
2011,0.4015948051947902,Wyoming,United States
2012,-3.0980961038961183,Wyoming,United States
2013,1.0980961038961183,Wyoming,United States
